11/14/2015	333.769989
11/15/2015	331.769989
11/16/2015	317.450012
11/17/2015	330.209991
11/18/2015	333.910004
11/19/2015	335.920013
11/20/2015	324.980011
11/21/2015	321.119995
11/22/2015	324.700012
11/23/2015	322.779999
11/24/2015	322.119995
11/25/2015	318.350006
11/26/2015	327.519989
11/27/2015	353.73999
11/28/2015	359.519989
11/29/2015	355.829987
11/30/2015	370.839996
12/1/2015	377.970001
12/2/2015	361.799988
12/3/2015	359.980011
12/4/2015	360.309998
12/5/2015	361.670013
12/6/2015	386.690002
12/7/2015	393.380005
12/8/2015	394.279999
12/9/2015	410.670013
12/10/2015	416
12/11/2015	415.48999
12/12/2015	449.829987
12/13/2015	432.290009
12/14/2015	434.690002
12/15/2015	442
12/16/2015	462.649994
12/17/2015	453.980011
12/18/2015	455.529999
12/19/2015	463.179993
12/20/2015	461.200012
12/21/2015	441.779999
12/22/2015	437.589996
12/23/2015	437.029999
12/24/2015	442.429993
12/25/2015	452.980011
12/26/2015	454.049988
12/27/2015	415.369995
12/28/2015	422.390015
12/29/2015	421.76001
12/30/2015	431.920013
12/31/2015	427.149994
1/1/2016	429.950012
1/2/2016	433.98999
1/3/2016	433.720001
1/4/2016	430.700012
1/5/2016	433.320007
1/6/2016	431.200012
1/7/2016	430.820007
1/8/2016	457.049988
1/9/2016	452.869995
1/10/2016	448.309998
1/11/2016	446.190002
1/12/2016	447.720001
1/13/2016	445.040009
1/14/2016	432.179993
1/15/2016	429.130005
1/16/2016	372.26001
1/17/2016	385.040009
1/18/2016	382.470001
1/19/2016	384.399994
1/20/2016	379.459991
1/21/2016	414.579987
1/22/2016	410.23999
1/23/2016	382.649994
1/24/2016	388.609985
1/25/2016	402.130005
1/26/2016	392.76001
1/27/2016	389.779999
1/28/2016	395.019989
1/29/2016	379.690002
1/30/2016	380.290009
1/31/2016	377.76001
2/1/2016	369.839996
2/2/2016	372.179993
2/3/2016	373.920013
2/4/2016	368.019989
2/5/2016	390.649994
2/6/2016	386.459991
2/7/2016	376.679993
2/8/2016	377.940002
2/9/2016	372.630005
2/10/2016	375.320007
2/11/2016	381.880005
2/12/2016	379.450012
2/13/2016	384.040009
2/14/2016	390.100006
2/15/2016	405.5
2/16/2016	401.070007
2/17/2016	406.420013
2/18/2016	417.140015
2/19/2016	421.399994
2/20/2016	419.980011
2/21/2016	440.059998
2/22/2016	437.869995
2/23/2016	437.790009
2/24/2016	419.899994
2/25/2016	422.720001
2/26/2016	423.480011
2/27/2016	427.320007
2/28/2016	431.299988
2/29/2016	432.470001
3/1/2016	436.209991
3/2/2016	434.040009
3/3/2016	425.359985
3/4/2016	419.559998
3/5/2016	409.480011
3/6/2016	399
3/7/2016	405.959991
3/8/2016	414.869995
3/9/2016	411.899994
3/10/2016	412.76001
3/11/2016	415.829987
3/12/2016	419.109985
3/13/2016	410.359985
3/14/2016	412.410004
3/15/2016	414.309998
3/16/2016	415.130005
3/17/2016	415.910004
3/18/2016	418.160004
3/19/2016	408.160004
3/20/2016	408.690002
3/21/2016	411.529999
3/22/2016	411.109985
3/23/2016	416.209991
3/24/2016	416.980011
3/25/2016	414.73999
3/26/2016	415.709991
3/27/2016	416.51001
3/27/2016	424.570007
3/28/2016	422.209991
3/29/2016	415
3/30/2016	412.440002
3/31/2016	415.660004
4/1/2016	415.640015
4/2/2016	418.51001
4/3/2016	419.059998
4/4/2016	419.329987
4/5/2016	422.070007
4/6/2016	421.26001
4/7/2016	420.140015
4/8/2016	417.690002
4/9/2016	418.049988
4/10/2016	420.25
4/11/2016	421.429993
4/12/2016	424.73999
4/13/2016	423.470001
4/14/2016	424.019989
4/15/2016	428.670013
4/16/2016	430.049988
4/17/2016	426.26001
4/18/2016	427.690002
4/19/2016	434.920013
4/20/2016	441.160004
4/21/2016	449.339996
4/22/2016	445.279999
4/23/2016	450.079987
4/24/2016	457.559998
4/25/2016	461.730011
4/26/2016	466
4/27/2016	447.01001
4/28/2016	448.480011
4/29/2016	454.980011
4/30/2016	448.529999
5/1/2016	452.23999
5/2/2016	444.179993
5/3/2016	450.269989
5/4/2016	445.799988
5/5/2016	448.079987
5/6/2016	459.559998
5/7/2016	458.459991
5/8/2016	457.869995
5/9/2016	460.440002
5/10/2016	449.359985
5/11/2016	452.5
5/12/2016	454.429993
5/13/2016	455.410004
5/14/2016	456.440002
